facility,strain,Fraction Aligned To Target Genome,fastqc,plate,row,column,Fraction of Genome with >=0.75 Median Coverage
CRI,C3H,0.924571887,/data01/repository/do4186/do4186_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H91540.0_CRI17p1.fq_fastqc.txt.gz,15,B,5,0.953846154
CRI,C3H,0.924896678,/data01/repository/do4186/do4186_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H91540.0_CRI16p1.fq_fastqc.txt.gz,15,B,6,0.95
CRI,C3H,0.938287615,/data01/repository/do4186/do4186_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H91540.0_CRI01p1.fq_fastqc.txt.gz,15,B,7,0.946153846
CRI,C3H,0.935593386,/data01/repository/do4186/do4186_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H91540.0_CRI03p1.fq_fastqc.txt.gz,15,B,8,0.95
CRI,C3H,0.928473629,/data01/repository/do4186/do4186_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H91540.0_CRI07p1.fq_fastqc.txt.gz,15,B,9,0.957692308
CRI,C3H,0.929006713,/data01/repository/do4186/do4186_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H91540.0_CRI31p1.fq_fastqc.txt.gz,15,B,10,0.957692308
CRI,C3H,0.921787,/data01/repository/do4187/do4187_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H91869_N1_CRI34p1.fq_fastqc.txt.gz,15,B,11,0.95
CRI,C3H,0.921603263,/data01/repository/do4187/do4187_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H91869_N1_CRI36p1.fq_fastqc.txt.gz,15,B,12,0.957692308
CRI,C3H,0.929642423,/data01/repository/do4187/do4187_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H91869.0_CRI09p1.fq_fastqc.txt.gz,15,C,1,0.957692308
CRI,C3H,0.937049974,/data01/repository/do4187/do4187_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H91869_CRI33p1.fq_fastqc.txt.gz,15,C,2,0.953846154
CRI,C3H,0.940038388,/data01/repository/do4187/do4187_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H91869.0_CRI29p1.fq_fastqc.txt.gz,15,C,3,0.938461538
CRI,C3H,0.929741789,/data01/repository/do4187/do4187_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H91869.0_CRI22p1.fq_fastqc.txt.gz,15,C,4,0.957692308
CRI,C3H,0.937475144,/data01/repository/do4187/do4187_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H91869.0_CRI12p1.fq_fastqc.txt.gz,15,C,5,0.961538462
CRI,C3H,0.927425304,/data01/repository/do4187/do4187_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H91869_N1_CRI38p1.fq_fastqc.txt.gz,15,C,6,0.957692308
CRI,C3H,0.925263054,/data01/repository/do4187/do4187_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H91869.0_CRI24p1.fq_fastqc.txt.gz,15,C,7,0.957692308
CRI,C3H,0.939050424,/data01/repository/do4187/do4187_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H91869.0_CRI01p1.fq_fastqc.txt.gz,15,C,8,0.938461538
CRI,C3H,0.926097179,/data01/repository/do4187/do4187_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H91869.0_CRI21p1.fq_fastqc.txt.gz,15,C,9,0.961538462
CRI,C3H,0.926929868,/data01/repository/do4187/do4187_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H91869.0_CRI15p1.fq_fastqc.txt.gz,15,C,10,0.953846154
CRI,C3H,0.934101473,/data01/repository/do4187/do4187_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H91869.0_CRI30p1.fq_fastqc.txt.gz,15,C,11,0.946153846
CRI,C3H,0.921282058,/data01/repository/do4187/do4187_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H91869_N1_CRI35p1.fq_fastqc.txt.gz,15,C,12,0.957692308
CRI,C3H,0.923857595,/data01/repository/do4187/do4187_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H91869.0_CRI19p1.fq_fastqc.txt.gz,15,D,1,0.957692308
CRI,C3H,0.929857228,/data01/repository/do4187/do4187_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H91869.0_CRI14p1.fq_fastqc.txt.gz,15,D,2,0.95
CRI,C3H,0.920878405,/data01/repository/do4187/do4187_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H91869_N1_CRI37p1.fq_fastqc.txt.gz,15,D,3,0.95
CRI,C3H,0.929824498,/data01/repository/do4187/do4187_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H91869.0_CRI31p1.fq_fastqc.txt.gz,15,D,4,0.953846154
CRI,C3H,0.924922701,/data01/repository/do4187/do4187_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H91869.0_CRI28p1.fq_fastqc.txt.gz,15,D,5,0.961538462
CRI,C3H,0.941007282,/data01/repository/do4187/do4187_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H91869.0_CRI02p1.fq_fastqc.txt.gz,15,D,6,0.946153846
CRI,C3H,0.923246024,/data01/repository/do4187/do4187_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H91869.0_CRI25p1.fq_fastqc.txt.gz,15,D,7,0.957692308
CRI,C3H,0.923178377,/data01/repository/do4187/do4187_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H91869.0_CRI26p1.fq_fastqc.txt.gz,15,D,8,0.961538462
CRI,C3H,0.932123137,/data01/repository/do4187/do4187_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H91869.0_CRI06p1.fq_fastqc.txt.gz,15,D,9,0.953846154
CRI,C3H,0.939350711,/data01/repository/do4187/do4187_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H91869.0_CRI10p1.fq_fastqc.txt.gz,15,D,10,0.946153846
CRI,C3H,0.936350775,/data01/repository/do4187/do4187_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H91869.0_CRI03p1.fq_fastqc.txt.gz,15,D,11,0.957692308
CRI,C3H,0.923902393,/data01/repository/do4187/do4187_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H91869.0_CRI27p1.fq_fastqc.txt.gz,15,D,12,0.953846154
CRI,C3H,0.929766455,/data01/repository/do4187/do4187_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H91869.0_CRI07p1.fq_fastqc.txt.gz,15,E,1,0.957692308
CRI,C3H,0.93010952,/data01/repository/do4187/do4187_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H91869.0_CRI08p1.fq_fastqc.txt.gz,15,E,2,0.953846154
CRI,C3H,0.937195893,/data01/repository/do4187/do4187_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H91869.0_CRI13p1.fq_fastqc.txt.gz,15,E,3,0.953846154
CRI,C3H,0.932238383,/data01/repository/do4187/do4187_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H91869.0_CRI04p1.fq_fastqc.txt.gz,15,E,4,0.95
CRI,C3H,0.93829195,/data01/repository/do4187/do4187_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H91869.0_CRI11p1.fq_fastqc.txt.gz,15,E,5,0.953846154
CRI,C3H,0.926212373,/data01/repository/do4187/do4187_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H91869.0_CRI17p1.fq_fastqc.txt.gz,15,E,6,0.953846154
CRI,C3H,0.924410466,/data01/repository/do4187/do4187_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H91869.0_CRI20p1.fq_fastqc.txt.gz,15,E,7,0.946153846
CRI,C3H,0.925330118,/data01/repository/do4187/do4187_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H91869.0_CRI18p1.fq_fastqc.txt.gz,15,E,8,0.942307692
CRI,C3H,0.926828283,/data01/repository/do4187/do4187_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H91869.0_CRI16p1.fq_fastqc.txt.gz,15,E,9,0.953846154
CRI,C3H,0.929832727,/data01/repository/do4187/do4187_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H91869.0_CRI05p1.fq_fastqc.txt.gz,15,E,10,0.961538462
CRI,C3H,0.926495496,/data01/repository/do4187/do4187_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H91869.0_CRI23p1.fq_fastqc.txt.gz,15,E,11,0.957692308
CRI,C3H,0.925426995,/data01/repository/do4187/do4187_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H91869.0_CRI32p1.fq_fastqc.txt.gz,15,E,12,0.953846154
CRI,CAST,0.83523959,/data01/repository/do4188/do4188_unk_HCC_nodule_unk_mcaCAST89374.0_CRI01p1.fq_fastqc.txt.gz,15,F,1,0.893939394
CRI,CAST,0.819225624,/data01/repository/do4188/do4188_unk_HCC_nodule_unk_CAST_Apr2015CAST89374_N1_CRI37p1.fq_fastqc.txt.gz,15,F,2,0.897727273
CRI,CAST,0.820009638,/data01/repository/do4188/do4188_unk_HCC_nodule_unk_CAST_Apr2015CAST89374_N1_CRI34p1.fq_fastqc.txt.gz,15,F,3,0.893939394
CRI,CAST,0.816672081,/data01/repository/do4188/do4188_unk_HCC_nodule_unk_mcaCAST89374.0_CRI20p1.fq_fastqc.txt.gz,15,F,4,0.882575758
CRI,CAST,0.817883363,/data01/repository/do4188/do4188_unk_HCC_nodule_unk_mcaCAST89374.0_CRI19p1.fq_fastqc.txt.gz,15,F,5,0.901515152
CRI,CAST,0.820568405,/data01/repository/do4188/do4188_unk_HCC_nodule_unk_mcaCAST89374.0_CRI14p1.fq_fastqc.txt.gz,15,F,6,0.886363636
CRI,CAST,0.818773018,/data01/repository/do4188/do4188_unk_HCC_nodule_unk_mcaCAST89374.0_CRI18p1.fq_fastqc.txt.gz,15,F,7,0.897727273
CRI,CAST,0.816502493,/data01/repository/do4188/do4188_unk_HCC_nodule_unk_CAST_Apr2015CAST89374.0_CRI27p1.fq_fastqc.txt.gz,15,F,8,0.878787879
CRI,CAST,0.816363249,/data01/repository/do4188/do4188_unk_HCC_nodule_unk_CAST_Apr2015CAST89374.0_CRI25p1.fq_fastqc.txt.gz,15,F,9,0.890151515
CRI,CAST,0.81577458,/data01/repository/do4188/do4188_unk_HCC_nodule_unk_CAST_Apr2015CAST89374.0_CRI24p1.fq_fastqc.txt.gz,15,F,10,0.897727273
CRI,CAST,0.820781245,/data01/repository/do4188/do4188_unk_HCC_nodule_unk_CAST_Apr2015CAST89374.0_CRI22p1.fq_fastqc.txt.gz,15,F,11,0.886363636
CRI,CAST,0.817049457,/data01/repository/do4188/do4188_unk_HCC_nodule_unk_CAST_Apr2015CAST89374.0_CRI26p1.fq_fastqc.txt.gz,15,F,12,0.897727273
CRI,CAST,0.832276387,/data01/repository/do4188/do4188_unk_HCC_nodule_unk_CAST_Apr2015CAST89374.0_CRI30p1.fq_fastqc.txt.gz,15,G,1,0.897727273
CRI,CAST,0.840338832,/data01/repository/do4188/do4188_unk_HCC_nodule_unk_CAST_Apr2015CAST89374.0_CRI29p1.fq_fastqc.txt.gz,15,G,2,0.909090909
CRI,CAST,0.822409981,/data01/repository/do4188/do4188_unk_HCC_nodule_unk_mcaCAST89374.0_CRI08p1.fq_fastqc.txt.gz,15,G,3,0.893939394
CRI,CAST,0.827969849,/data01/repository/do4188/do4188_unk_HCC_nodule_unk_mcaCAST89374.0_CRI13p1.fq_fastqc.txt.gz,15,G,4,0.886363636
CRI,CAST,0.820772079,/data01/repository/do4188/do4188_unk_HCC_nodule_unk_mcaCAST89374.0_CRI06p1.fq_fastqc.txt.gz,15,G,5,0.886363636
CRI,CAST,0.821780847,/data01/repository/do4188/do4188_unk_HCC_nodule_unk_mcaCAST89374.0_CRI05p1.fq_fastqc.txt.gz,15,G,6,0.897727273
CRI,CAST,0.8258074,/data01/repository/do4188/do4188_unk_HCC_nodule_unk_mcaCAST89374.0_CRI04p1.fq_fastqc.txt.gz,15,G,7,0.901515152
CRI,CAST,0.83497176,/data01/repository/do4188/do4188_unk_HCC_nodule_unk_mcaCAST89374.0_CRI02p1.fq_fastqc.txt.gz,15,G,8,0.893939394
CRI,CAST,0.830818192,/data01/repository/do4188/do4188_unk_HCC_nodule_unk_mcaCAST89374.0_CRI10p1.fq_fastqc.txt.gz,15,G,9,0.893939394
CRI,CAST,0.820276719,/data01/repository/do4188/do4188_unk_HCC_nodule_unk_CAST_Apr2015CAST89374_N1_CRI35p1.fq_fastqc.txt.gz,15,G,10,0.901515152
CRI,CAST,0.823060505,/data01/repository/do4188/do4188_unk_HCC_nodule_unk_CAST_Apr2015CAST89374_N1_CRI38p1.fq_fastqc.txt.gz,15,G,11,0.890151515
CRI,CAST,0.816699521,/data01/repository/do4188/do4188_unk_HCC_nodule_unk_mcaCAST89374.0_CRI21p1.fq_fastqc.txt.gz,15,G,12,0.890151515
CRI,CAST,0.836173506,/data01/repository/do4188/do4188_unk_HCC_nodule_unk_CAST_Apr2015CAST89374_CRI33p1.fq_fastqc.txt.gz,15,H,1,0.897727273
CRI,CAST,0.821768618,/data01/repository/do4188/do4188_unk_HCC_nodule_unk_mcaCAST89374.0_CRI09p1.fq_fastqc.txt.gz,15,H,2,0.893939394
CRI,CAST,0.828020313,/data01/repository/do4188/do4188_unk_HCC_nodule_unk_mcaCAST89374.0_CRI12p1.fq_fastqc.txt.gz,15,H,3,0.897727273
CRI,CAST,0.815939413,/data01/repository/do4188/do4188_unk_HCC_nodule_unk_CAST_Apr2015CAST89374.0_CRI28p1.fq_fastqc.txt.gz,15,H,4,0.886363636
CRI,CAST,0.817539216,/data01/repository/do4188/do4188_unk_HCC_nodule_unk_mcaCAST89374.0_CRI15p1.fq_fastqc.txt.gz,15,H,5,0.886363636
CRI,CAST,0.830404617,/data01/repository/do4188/do4188_unk_HCC_nodule_unk_mcaCAST89374.0_CRI11p1.fq_fastqc.txt.gz,15,H,6,0.897727273
CRI,CAST,0.825582403,/data01/repository/do4188/do4188_unk_HCC_nodule_unk_mcaCAST89374.0_CRI07p1.fq_fastqc.txt.gz,15,H,7,0.901515152
CRI,CAST,0.829373178,/data01/repository/do4188/do4188_unk_HCC_nodule_unk_mcaCAST89374.0_CRI03p1.fq_fastqc.txt.gz,15,H,8,0.897727273
CRI,CAST,0.821058873,/data01/repository/do4188/do4188_unk_HCC_nodule_unk_CAST_Apr2015CAST89374_N1_CRI36p1.fq_fastqc.txt.gz,15,H,9,0.897727273
CRI,CAST,0.819917468,/data01/repository/do4188/do4188_unk_HCC_nodule_unk_mcaCAST89374.0_CRI16p1.fq_fastqc.txt.gz,15,H,10,0.901515152
CRI,CAST,0.820505693,/data01/repository/do4188/do4188_unk_HCC_nodule_unk_mcaCAST89374.0_CRI17p1.fq_fastqc.txt.gz,15,H,11,0.897727273
CRI,CAST,0.817324252,/data01/repository/do4188/do4188_unk_HCC_nodule_unk_CAST_Apr2015CAST89374.0_CRI23p1.fq_fastqc.txt.gz,15,H,12,0.890151515
CRI,CAST,0.819806577,/data01/repository/do4188/do4188_unk_HCC_nodule_unk_CAST_Apr2015CAST89374.0_CRI32p1.fq_fastqc.txt.gz,16,A,1,0.893939394
CRI,CAST,0.825909403,/data01/repository/do4188/do4188_unk_HCC_nodule_unk_CAST_Apr2015CAST89374.0_CRI31p1.fq_fastqc.txt.gz,16,A,2,0.901515152
CRI,C3H,0.924046004,/data01/repository/do4189/do4189_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H90888.0_CRI23p1.fq_fastqc.txt.gz,16,A,3,0.961538462
CRI,C3H,0.923828892,/data01/repository/do4189/do4189_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H90888.0_CRI17p1.fq_fastqc.txt.gz,16,A,4,0.953846154
CRI,C3H,0.936194867,/data01/repository/do4189/do4189_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90888.0_CRI11p1.fq_fastqc.txt.gz,16,A,5,0.953846154
CRI,C3H,0.92202715,/data01/repository/do4189/do4189_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H90888.0_CRI19p1.fq_fastqc.txt.gz,16,A,6,0.953846154
CRI,C3H,0.934401822,/data01/repository/do4189/do4189_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90888.0_CRI03p1.fq_fastqc.txt.gz,16,A,7,0.957692308
CRI,C3H,0.922059274,/data01/repository/do4189/do4189_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H90888.0_CRI20p1.fq_fastqc.txt.gz,16,A,8,0.953846154
CRI,C3H,0.924770838,/data01/repository/do4189/do4189_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H90888.0_CRI16p1.fq_fastqc.txt.gz,16,A,9,0.95
CRI,C3H,0.921546316,/data01/repository/do4189/do4189_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H90888.0_CRI27p1.fq_fastqc.txt.gz,16,A,10,0.957692308
CRI,C3H,0.924194976,/data01/repository/do4189/do4189_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H90888.0_CRI21p1.fq_fastqc.txt.gz,16,A,11,0.95
CRI,C3H,0.93460191,/data01/repository/do4189/do4189_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H90888_CRI33p1.fq_fastqc.txt.gz,16,A,12,0.95
CRI,C3H,0.927971416,/data01/repository/do4189/do4189_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90888.0_CRI06p1.fq_fastqc.txt.gz,16,B,1,0.953846154
CRI,C3H,0.920377606,/data01/repository/do4189/do4189_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H90888.0_CRI26p1.fq_fastqc.txt.gz,16,B,2,0.961538462
CRI,C3H,0.922749045,/data01/repository/do4189/do4189_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H90888.0_CRI24p1.fq_fastqc.txt.gz,16,B,3,0.946153846
CRI,C3H,0.918467581,/data01/repository/do4189/do4189_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H90888_N5_CRI37p1.fq_fastqc.txt.gz,16,B,4,0.946153846
CRI,C3H,0.927781248,/data01/repository/do4189/do4189_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H90888.0_CRI14p1.fq_fastqc.txt.gz,16,B,5,0.953846154
CRI,C3H,0.934947559,/data01/repository/do4189/do4189_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90888.0_CRI12p1.fq_fastqc.txt.gz,16,B,6,0.953846154
CRI,C3H,0.936669227,/data01/repository/do4189/do4189_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90888.0_CRI10p1.fq_fastqc.txt.gz,16,B,7,0.95
CRI,C3H,0.937919905,/data01/repository/do4189/do4189_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90888.0_CRI01p1.fq_fastqc.txt.gz,16,B,8,0.946153846
CRI,C3H,0.925244683,/data01/repository/do4189/do4189_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H90888_N5_CRI38p1.fq_fastqc.txt.gz,16,B,9,0.95
CRI,C3H,0.920809031,/data01/repository/do4189/do4189_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H90888.0_CRI25p1.fq_fastqc.txt.gz,16,B,10,0.961538462
CRI,C3H,0.927245137,/data01/repository/do4189/do4189_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H90888.0_CRI22p1.fq_fastqc.txt.gz,16,B,11,0.957692308
CRI,C3H,0.922394066,/data01/repository/do4189/do4189_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H90888.0_CRI28p1.fq_fastqc.txt.gz,16,B,12,0.961538462
CRI,C3H,0.930101963,/data01/repository/do4189/do4189_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90888.0_CRI07p1.fq_fastqc.txt.gz,16,C,1,0.95
CRI,C3H,0.934998567,/data01/repository/do4189/do4189_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90888.0_CRI13p1.fq_fastqc.txt.gz,16,C,2,0.953846154
CRI,C3H,0.927897458,/data01/repository/do4189/do4189_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H90888.0_CRI31p1.fq_fastqc.txt.gz,16,C,3,0.957692308
CRI,C3H,0.93844298,/data01/repository/do4189/do4189_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H90888.0_CRI29p1.fq_fastqc.txt.gz,16,C,4,0.946153846
CRI,C3H,0.939899023,/data01/repository/do4189/do4189_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90888.0_CRI02p1.fq_fastqc.txt.gz,16,C,5,0.95
CRI,C3H,0.928121612,/data01/repository/do4189/do4189_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90888.0_CRI08p1.fq_fastqc.txt.gz,16,C,6,0.961538462
CRI,C3H,0.928540647,/data01/repository/do4189/do4189_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90888.0_CRI09p1.fq_fastqc.txt.gz,16,C,7,0.957692308
CRI,C3H,0.928253147,/data01/repository/do4189/do4189_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90888.0_CRI05p1.fq_fastqc.txt.gz,16,C,8,0.95
CRI,C3H,0.918346054,/data01/repository/do4189/do4189_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H90888_N5_CRI35p1.fq_fastqc.txt.gz,16,C,9,0.946153846
CRI,C3H,0.922204288,/data01/repository/do4189/do4189_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H90888.0_CRI18p1.fq_fastqc.txt.gz,16,C,10,0.95
CRI,C3H,0.923400842,/data01/repository/do4189/do4189_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H90888.0_CRI32p1.fq_fastqc.txt.gz,16,C,11,0.95
CRI,C3H,0.91877449,/data01/repository/do4189/do4189_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H90888_N5_CRI36p1.fq_fastqc.txt.gz,16,C,12,0.946153846
CRI,C3H,0.924399243,/data01/repository/do4189/do4189_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H90888.0_CRI15p1.fq_fastqc.txt.gz,16,D,1,0.95
CRI,C3H,0.93248893,/data01/repository/do4189/do4189_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H90888.0_CRI30p1.fq_fastqc.txt.gz,16,D,2,0.95
CRI,C3H,0.918876844,/data01/repository/do4189/do4189_unk_HCC_nodule_unk_C3HHeJ_Apr2015C3H90888_N5_CRI34p1.fq_fastqc.txt.gz,16,D,3,0.95
CRI,C3H,0.9303218,/data01/repository/do4189/do4189_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90888.0_CRI04p1.fq_fastqc.txt.gz,16,D,4,0.95
CRI,CAST,0.81907022,/data01/repository/do4190/do4190_unk_HCC_nodule_unk_CAST_Apr2015CAST89806_N2_CRI34p1.fq_fastqc.txt.gz,16,D,5,0.943181818
CRI,CAST,0.833086774,/data01/repository/do4190/do4190_unk_HCC_nodule_unk_mcaCAST89806.0_CRI03p1.fq_fastqc.txt.gz,16,D,6,0.939393939
CRI,CAST,0.827749894,/data01/repository/do4190/do4190_unk_HCC_nodule_unk_mcaCAST89806.0_CRI06p1.fq_fastqc.txt.gz,16,D,7,0.943181818
CRI,CAST,0.844651642,/data01/repository/do4190/do4190_unk_HCC_nodule_unk_CAST_Apr2015CAST89806.0_CRI29p1.fq_fastqc.txt.gz,16,D,8,0.939393939
CRI,CAST,0.834710524,/data01/repository/do4190/do4190_unk_HCC_nodule_unk_mcaCAST89806.0_CRI10p1.fq_fastqc.txt.gz,16,D,9,0.946969697
CRI,CAST,0.836941745,/data01/repository/do4190/do4190_unk_HCC_nodule_unk_CAST_Apr2015CAST89806_CRI33p1.fq_fastqc.txt.gz,16,D,10,0.943181818
CRI,CAST,0.839311336,/data01/repository/do4190/do4190_unk_HCC_nodule_unk_mcaCAST89806.0_CRI01p1.fq_fastqc.txt.gz,16,D,11,0.939393939
CRI,CAST,0.822900452,/data01/repository/do4190/do4190_unk_HCC_nodule_unk_mcaCAST89806.0_CRI09p1.fq_fastqc.txt.gz,16,D,12,0.946969697
CRI,CAST,0.81528402,/data01/repository/do4190/do4190_unk_HCC_nodule_unk_CAST_Apr2015CAST89806.0_CRI27p1.fq_fastqc.txt.gz,16,E,1,0.943181818
CRI,CAST,0.821732073,/data01/repository/do4190/do4190_unk_HCC_nodule_unk_CAST_Apr2015CAST89806.0_CRI32p1.fq_fastqc.txt.gz,16,E,2,0.935606061
CRI,CAST,0.818908479,/data01/repository/do4190/do4190_unk_HCC_nodule_unk_CAST_Apr2015CAST89806_N2_CRI36p1.fq_fastqc.txt.gz,16,E,3,0.939393939
CRI,CAST,0.815091248,/data01/repository/do4190/do4190_unk_HCC_nodule_unk_CAST_Apr2015CAST89806.0_CRI25p1.fq_fastqc.txt.gz,16,E,4,0.943181818
CRI,CAST,0.81788015,/data01/repository/do4190/do4190_unk_HCC_nodule_unk_CAST_Apr2015CAST89806_N2_CRI35p1.fq_fastqc.txt.gz,16,E,5,0.939393939
CRI,CAST,0.823933414,/data01/repository/do4190/do4190_unk_HCC_nodule_unk_CAST_Apr2015CAST89806_N2_CRI38p1.fq_fastqc.txt.gz,16,E,6,0.939393939
CRI,CAST,0.81825754,/data01/repository/do4190/do4190_unk_HCC_nodule_unk_CAST_Apr2015CAST89806_N2_CRI37p1.fq_fastqc.txt.gz,16,E,7,0.943181818
CRI,CAST,0.816323784,/data01/repository/do4190/do4190_unk_HCC_nodule_unk_mcaCAST89806.0_CRI20p1.fq_fastqc.txt.gz,16,E,8,0.939393939
CRI,CAST,0.821819911,/data01/repository/do4190/do4190_unk_HCC_nodule_unk_mcaCAST89806.0_CRI05p1.fq_fastqc.txt.gz,16,E,9,0.950757576
CRI,CAST,0.817746898,/data01/repository/do4190/do4190_unk_HCC_nodule_unk_mcaCAST89806.0_CRI18p1.fq_fastqc.txt.gz,16,E,10,0.943181818
CRI,CAST,0.819826633,/data01/repository/do4190/do4190_unk_HCC_nodule_unk_CAST_Apr2015CAST89806.0_CRI22p1.fq_fastqc.txt.gz,16,E,11,0.939393939
CRI,CAST,0.831897615,/data01/repository/do4190/do4190_unk_HCC_nodule_unk_mcaCAST89806.0_CRI13p1.fq_fastqc.txt.gz,16,E,12,0.943181818
CRI,CAST,0.821443485,/data01/repository/do4190/do4190_unk_HCC_nodule_unk_mcaCAST89806.0_CRI14p1.fq_fastqc.txt.gz,16,F,1,0.943181818
CRI,CAST,0.822867181,/data01/repository/do4190/do4190_unk_HCC_nodule_unk_mcaCAST89806.0_CRI07p1.fq_fastqc.txt.gz,16,F,2,0.943181818
CRI,CAST,0.823152908,/data01/repository/do4190/do4190_unk_HCC_nodule_unk_mcaCAST89806.0_CRI08p1.fq_fastqc.txt.gz,16,F,3,0.943181818
CRI,CAST,0.832022049,/data01/repository/do4190/do4190_unk_HCC_nodule_unk_mcaCAST89806.0_CRI12p1.fq_fastqc.txt.gz,16,F,4,0.943181818
CRI,CAST,0.820245062,/data01/repository/do4190/do4190_unk_HCC_nodule_unk_mcaCAST89806.0_CRI16p1.fq_fastqc.txt.gz,16,F,5,0.943181818
CRI,CAST,0.814080326,/data01/repository/do4190/do4190_unk_HCC_nodule_unk_CAST_Apr2015CAST89806.0_CRI26p1.fq_fastqc.txt.gz,16,F,6,0.946969697
CRI,CAST,0.834557833,/data01/repository/do4190/do4190_unk_HCC_nodule_unk_CAST_Apr2015CAST89806.0_CRI30p1.fq_fastqc.txt.gz,16,F,7,0.943181818
CRI,CAST,0.815282921,/data01/repository/do4190/do4190_unk_HCC_nodule_unk_CAST_Apr2015CAST89806.0_CRI28p1.fq_fastqc.txt.gz,16,F,8,0.943181818
CRI,CAST,0.817662235,/data01/repository/do4190/do4190_unk_HCC_nodule_unk_mcaCAST89806.0_CRI19p1.fq_fastqc.txt.gz,16,F,9,0.943181818
